customer_id,preferred_network_gen,data_unlimited_required,voice_unlimited_required,sms_unlimited_required,ott_preference,preferred_carrier_type,contract_discount_ok,current_plan_satisfaction,min_throttle_speed_mbps
CUS001777,무관,False,False,False,없음,MNO,False,4,1
CUS001778,LTE,False,True,False,없음,MVNO,True,2,10
CUS001779,5G,True,False,True,없음,MNO,True,4,10
CUS001780,5G,True,True,False,넷플릭스,MNO,True,5,10
CUS001781,LTE,True,False,False,없음,MVNO,True,2,10
CUS001782,5G,False,False,False,없음,MNO,True,3,10
CUS001783,5G,True,True,False,넷플릭스,MNO,True,1,5
CUS001784,5G,False,False,False,넷플릭스,MVNO,True,3,10
CUS001785,LTE,False,False,False,없음,MNO,False,4,5
CUS001786,LTE,False,False,False,없음,MNO,True,4,1
CUS001787,5G,True,False,False,디즈니플러스,MVNO,True,5,5
CUS001788,무관,True,False,False,디즈니플러스,MNO,True,4,2
CUS001789,무관,True,True,False,없음,MNO,True,4,1
CUS001790,5G,False,False,True,넷플릭스,MNO,True,4,5
CUS001791,LTE,True,False,False,없음,MNO,True,4,2
CUS001792,무관,True,False,True,디즈니플러스,MVNO,True,2,5
CUS001793,5G,True,False,True,넷플릭스,MVNO,False,5,10
CUS001794,5G,True,True,False,없음,MVNO,True,2,5
CUS001795,LTE,True,True,False,없음,MVNO,True,3,10
CUS001796,5G,True,True,False,넷플릭스,MVNO,True,5,1
CUS001797,무관,False,False,True,넷플릭스,MNO,True,5,5
CUS001798,LTE,False,True,False,없음,MNO,False,3,2
CUS001799,무관,True,True,False,넷플릭스,MVNO,True,3,5
CUS001800,5G,True,True,False,넷플릭스,MVNO,True,3,1
CUS001801,LTE,True,True,False,없음,MVNO,True,3,5
CUS001802,무관,False,True,False,없음,MVNO,True,3,1
CUS001803,5G,True,True,False,없음,MVNO,True,4,10
CUS001804,무관,False,False,True,넷플릭스,MVNO,True,4,10
CUS001805,LTE,True,False,True,디즈니플러스,MVNO,False,1,10
CUS001806,LTE,False,False,True,디즈니플러스,MVNO,False,4,2
CUS001807,무관,False,True,False,넷플릭스,MNO,True,5,10
CUS001808,무관,False,False,False,없음,MNO,True,2,1
CUS001809,무관,True,False,False,디즈니플러스,MNO,True,4,10
CUS001810,5G,True,True,False,넷플릭스,MVNO,True,3,5
CUS001811,LTE,True,True,False,넷플릭스,MNO,True,4,10
CUS001812,5G,True,False,True,넷플릭스,MVNO,False,5,10
CUS001813,5G,False,True,False,없음,MVNO,True,5,10
CUS001814,LTE,True,False,False,넷플릭스,MNO,True,3,2
CUS001815,5G,True,False,False,넷플릭스,MVNO,True,5,1
CUS001816,LTE,True,True,True,없음,MVNO,True,4,2
CUS001817,5G,False,True,False,없음,MNO,True,4,5
CUS001818,무관,False,True,False,없음,MNO,True,3,1
CUS001819,LTE,True,True,False,넷플릭스,MNO,False,2,1
CUS001820,LTE,True,False,False,넷플릭스,MNO,True,1,5
CUS001821,무관,True,True,False,넷플릭스,MNO,True,3,1
CUS001822,무관,False,False,False,없음,MVNO,True,4,1
CUS001823,LTE,False,False,False,없음,MVNO,False,4,10
CUS001824,무관,False,True,False,없음,MNO,True,3,2
CUS001825,LTE,False,False,False,없음,MVNO,True,5,1
CUS001826,무관,False,True,False,없음,MVNO,True,2,2
CUS001827,무관,True,False,False,넷플릭스,MVNO,True,3,10
CUS001828,무관,True,False,False,없음,MVNO,False,5,2
CUS001829,무관,False,True,False,없음,MVNO,True,2,5
CUS001830,LTE,True,True,True,없음,MVNO,True,4,2
CUS001831,무관,False,False,False,없음,MNO,True,3,5
CUS001832,5G,True,True,False,넷플릭스,MVNO,True,5,10
CUS001833,5G,True,False,True,넷플릭스,MNO,True,4,5
CUS001834,LTE,True,True,False,넷플릭스,MVNO,True,1,5
CUS001835,5G,False,False,False,없음,MVNO,True,3,1
CUS001836,LTE,True,False,False,없음,MNO,False,3,2
CUS001837,5G,True,False,False,없음,MVNO,True,3,2
CUS001838,LTE,True,True,True,없음,MVNO,True,3,10
CUS001839,5G,False,True,True,없음,MVNO,True,5,1
CUS001840,LTE,False,True,False,없음,MVNO,False,5,10
CUS001841,LTE,False,False,False,없음,MNO,True,2,10
CUS001842,5G,False,False,False,없음,MVNO,False,3,2
CUS001843,5G,True,True,False,없음,MVNO,False,3,5
CUS001844,LTE,False,False,True,없음,MVNO,False,5,5
CUS001845,5G,False,True,False,없음,MVNO,True,4,1
CUS001846,무관,False,True,False,넷플릭스,MVNO,False,3,1
CUS001847,5G,True,True,True,디즈니플러스,MNO,True,4,5
CUS001848,LTE,True,False,False,넷플릭스,MNO,True,4,1
CUS001849,LTE,True,True,False,디즈니플러스,MNO,True,2,10
CUS001850,LTE,True,False,False,디즈니플러스,MVNO,True,4,5
CUS001851,LTE,True,True,False,넷플릭스,MVNO,True,2,1
CUS001852,LTE,True,True,True,없음,MVNO,False,3,10
CUS001853,LTE,False,False,False,없음,MVNO,True,1,1
CUS001854,LTE,False,True,False,넷플릭스,MNO,False,5,1
CUS001855,무관,False,False,False,디즈니플러스,MVNO,True,5,2
CUS001856,무관,True,False,True,넷플릭스,MVNO,True,2,1
CUS001857,LTE,True,False,False,디즈니플러스,MVNO,False,3,1
CUS001858,LTE,True,False,False,디즈니플러스,MVNO,False,2,1
CUS001859,LTE,False,True,False,디즈니플러스,MNO,False,2,5
CUS001860,무관,True,False,False,없음,MVNO,True,4,10
CUS001861,LTE,False,False,True,없음,MNO,False,4,10
CUS001862,LTE,True,True,False,넷플릭스,MNO,True,3,10
CUS001863,LTE,False,False,True,넷플릭스,MNO,True,4,1
CUS001864,무관,False,True,True,없음,MVNO,True,3,5
CUS001865,무관,True,False,False,없음,MNO,True,3,10
CUS001866,5G,True,False,False,없음,MNO,False,5,10
CUS001867,무관,True,False,False,없음,MVNO,True,2,2
CUS001868,LTE,False,False,False,넷플릭스,MVNO,False,3,5
CUS001869,5G,True,True,False,디즈니플러스,MVNO,False,4,10
CUS001870,LTE,False,True,False,없음,MNO,False,4,1
CUS001871,LTE,False,True,False,디즈니플러스,MNO,True,4,5
CUS001872,5G,False,True,True,넷플릭스,MVNO,True,4,10
CUS001873,LTE,True,True,False,없음,MVNO,True,3,2
CUS001874,5G,False,False,False,없음,MVNO,True,3,2
CUS001875,5G,False,False,False,디즈니플러스,MVNO,True,3,1
CUS001876,5G,True,True,False,디즈니플러스,MNO,True,4,5
CUS001877,무관,False,False,False,넷플릭스,MNO,False,3,5
CUS001878,무관,False,False,False,없음,MNO,False,1,1
CUS001879,무관,True,False,False,넷플릭스,MVNO,True,2,2
CUS001880,5G,True,True,True,디즈니플러스,MNO,True,1,5
CUS001881,5G,False,False,True,넷플릭스,MVNO,False,2,10
CUS001882,5G,True,False,False,디즈니플러스,MVNO,True,2,2
CUS001883,5G,False,True,True,넷플릭스,MNO,True,3,2
CUS001884,무관,False,True,False,넷플릭스,MVNO,False,4,10
CUS001885,5G,False,True,False,없음,MVNO,True,4,10
CUS001886,LTE,True,True,False,디즈니플러스,MVNO,True,3,10
CUS001887,5G,False,False,False,디즈니플러스,MVNO,True,2,1
CUS001888,5G,True,True,False,없음,MVNO,True,3,1
CUS001889,무관,False,True,False,디즈니플러스,MNO,True,1,2
CUS001890,무관,False,False,True,넷플릭스,MNO,True,4,1
CUS001891,5G,True,True,True,넷플릭스,MVNO,True,3,5
CUS001892,5G,False,False,False,없음,MNO,True,4,1
CUS001893,LTE,False,True,False,없음,MVNO,True,3,1
CUS001894,무관,False,True,False,넷플릭스,MVNO,True,4,10
CUS001895,5G,False,False,True,없음,MVNO,False,4,10
CUS001896,무관,True,False,False,없음,MVNO,True,3,2
CUS001897,무관,False,False,False,없음,MNO,False,4,1
CUS001898,LTE,True,True,False,넷플릭스,MNO,False,4,1
CUS001899,5G,False,False,True,디즈니플러스,MNO,False,2,5
CUS001900,무관,False,True,True,없음,MVNO,True,5,10
CUS001901,5G,True,False,False,넷플릭스,MVNO,False,2,5
CUS001902,5G,True,True,False,없음,MNO,True,3,2
CUS001903,LTE,False,False,True,넷플릭스,MVNO,True,4,5
CUS001904,LTE,True,False,False,없음,MNO,True,3,10
CUS001905,5G,False,False,False,넷플릭스,MVNO,True,5,2
CUS001906,LTE,True,False,False,없음,MNO,True,2,1
CUS001907,무관,False,True,False,없음,MVNO,True,3,1
CUS001908,무관,False,False,False,없음,MVNO,True,4,1
CUS001909,LTE,False,True,False,디즈니플러스,MNO,True,3,5
CUS001910,5G,False,True,False,넷플릭스,MVNO,True,1,5
CUS001911,무관,False,True,False,없음,MNO,False,4,2
CUS001912,무관,True,False,False,디즈니플러스,MNO,False,1,1
CUS001913,무관,True,True,True,없음,MNO,True,2,1
CUS001914,무관,False,False,False,디즈니플러스,MNO,True,4,2
CUS001915,5G,False,False,False,넷플릭스,MNO,True,2,10
CUS001916,LTE,False,True,False,없음,MNO,True,5,2
CUS001917,무관,False,False,False,넷플릭스,MNO,False,3,1
CUS001918,5G,False,True,False,디즈니플러스,MNO,True,4,10
CUS001919,5G,True,True,True,없음,MVNO,True,3,5
CUS001920,5G,True,True,True,디즈니플러스,MVNO,False,3,10
CUS001921,무관,False,False,True,없음,MVNO,True,3,5
CUS001922,LTE,True,False,False,없음,MVNO,True,3,2
CUS001923,LTE,True,True,True,없음,MVNO,True,5,2
CUS001924,5G,True,True,True,없음,MNO,True,4,1
CUS001925,무관,True,False,False,없음,MNO,True,4,1
CUS001926,LTE,False,True,False,디즈니플러스,MVNO,True,5,10
CUS001927,LTE,False,False,False,디즈니플러스,MVNO,True,4,1
CUS001928,LTE,True,False,True,디즈니플러스,MVNO,True,1,10
CUS001929,LTE,False,False,False,없음,MVNO,True,3,10
CUS001930,무관,False,True,False,넷플릭스,MVNO,True,2,5
CUS001931,LTE,True,True,False,없음,MNO,True,5,5
CUS001932,5G,False,False,False,디즈니플러스,MNO,True,3,5
CUS001933,LTE,False,True,False,없음,MVNO,False,4,10
CUS001934,5G,False,False,False,없음,MVNO,False,5,2
CUS001935,LTE,True,True,True,없음,MVNO,True,4,10
CUS001936,5G,True,True,False,없음,MNO,False,2,5
CUS001937,5G,True,True,False,넷플릭스,MVNO,True,5,5
CUS001938,5G,False,False,False,없음,MVNO,True,1,5
CUS001939,무관,False,False,False,없음,MVNO,True,2,10
CUS001940,5G,True,True,False,넷플릭스,MNO,True,3,1
CUS001941,5G,True,True,False,없음,MVNO,True,4,5
CUS001942,5G,True,False,True,넷플릭스,MVNO,True,4,5
CUS001943,5G,False,False,False,없음,MVNO,True,2,10
CUS001944,5G,False,False,False,없음,MNO,True,4,2
CUS001945,LTE,False,True,True,없음,MVNO,True,3,2
CUS001946,5G,False,False,False,넷플릭스,MNO,True,3,5
CUS001947,무관,False,True,True,없음,MVNO,True,3,2
CUS001948,무관,False,True,False,넷플릭스,MVNO,True,5,5
CUS001949,LTE,False,False,False,없음,MNO,False,5,1
CUS001950,LTE,False,False,False,넷플릭스,MVNO,True,3,10
CUS001951,무관,True,True,False,넷플릭스,MNO,False,3,1
CUS001952,무관,True,True,True,넷플릭스,MVNO,True,5,1
CUS001953,LTE,False,False,False,없음,MVNO,True,4,5
CUS001954,5G,False,True,True,없음,MNO,True,4,5
CUS001955,무관,True,True,False,디즈니플러스,MNO,True,2,1
CUS001956,5G,True,False,False,없음,MVNO,True,2,10
CUS001957,5G,False,True,False,디즈니플러스,MVNO,False,2,1
CUS001958,무관,False,False,True,넷플릭스,MVNO,True,3,5
CUS001959,무관,True,False,False,없음,MNO,True,4,5
CUS001960,무관,False,True,False,없음,MVNO,True,2,2
CUS001961,무관,True,True,True,없음,MVNO,False,4,1
CUS001962,LTE,True,True,False,넷플릭스,MVNO,False,5,2
CUS001963,5G,False,True,False,없음,MNO,False,5,1
CUS001964,LTE,True,True,False,디즈니플러스,MVNO,True,5,10
CUS001965,5G,False,True,False,없음,MVNO,False,4,2
CUS001966,5G,False,False,False,넷플릭스,MVNO,True,2,1
CUS001967,5G,False,True,True,없음,MVNO,True,2,2
CUS001968,무관,True,True,True,넷플릭스,MVNO,False,4,5
CUS001969,LTE,True,True,False,없음,MVNO,False,4,5
CUS001970,5G,True,True,False,없음,MVNO,False,4,1
CUS001971,무관,True,False,True,넷플릭스,MNO,False,4,10
CUS001972,LTE,True,False,True,없음,MNO,True,2,2
CUS001973,무관,False,False,True,없음,MNO,False,2,10
CUS001974,무관,True,True,True,넷플릭스,MNO,True,4,1
CUS001975,LTE,False,True,True,없음,MVNO,False,5,10
CUS001976,LTE,True,False,False,없음,MVNO,True,4,2
CUS001977,5G,True,False,False,없음,MVNO,False,4,10
CUS001978,LTE,False,True,False,넷플릭스,MNO,True,3,5
CUS001979,LTE,True,True,False,넷플릭스,MNO,True,5,10
CUS001980,무관,False,False,False,없음,MVNO,False,5,5
CUS001981,LTE,False,False,False,디즈니플러스,MVNO,False,4,10
CUS001982,무관,False,False,False,디즈니플러스,MVNO,False,4,2
CUS001983,5G,False,False,True,없음,MNO,True,2,5
CUS001984,5G,False,False,True,디즈니플러스,MVNO,False,3,1
CUS001985,LTE,True,True,False,없음,MNO,True,3,5
CUS001986,무관,False,True,False,넷플릭스,MVNO,False,5,5
CUS001987,5G,False,False,False,없음,MVNO,True,1,1
CUS001988,LTE,False,True,False,넷플릭스,MVNO,True,5,1
CUS001989,무관,True,False,True,넷플릭스,MVNO,False,4,2
CUS001990,5G,False,False,True,넷플릭스,MNO,True,5,10
CUS001991,무관,False,False,True,넷플릭스,MNO,True,3,1
CUS001992,무관,True,True,False,없음,MVNO,False,4,5
CUS001993,LTE,False,False,False,없음,MVNO,True,3,2
CUS001994,무관,True,True,False,넷플릭스,MNO,True,3,5
CUS001995,5G,True,True,True,넷플릭스,MVNO,True,5,5
CUS001996,5G,False,False,False,디즈니플러스,MVNO,True,4,5
CUS001997,5G,False,True,True,디즈니플러스,MVNO,True,1,10
CUS001998,무관,False,False,True,없음,MVNO,False,4,2
CUS001999,5G,False,True,False,넷플릭스,MVNO,True,4,1
CUS002000,5G,False,True,False,넷플릭스,MVNO,False,4,2
CUS002001,무관,True,True,True,디즈니플러스,MVNO,False,2,2
CUS002002,5G,True,True,True,넷플릭스,MNO,True,3,10
CUS002003,LTE,True,True,False,넷플릭스,MNO,False,2,5
CUS002004,5G,True,True,False,디즈니플러스,MVNO,False,4,5
CUS002005,5G,True,False,True,디즈니플러스,MVNO,True,5,10
CUS002006,LTE,False,False,False,디즈니플러스,MVNO,False,3,1
CUS002007,5G,False,False,False,넷플릭스,MVNO,True,5,5
CUS002008,무관,False,True,True,디즈니플러스,MNO,False,5,2
CUS002009,LTE,False,False,False,없음,MVNO,True,2,1
CUS002010,무관,True,True,False,없음,MVNO,True,1,2
CUS002011,LTE,False,False,False,넷플릭스,MVNO,True,3,1
CUS002012,LTE,False,True,True,없음,MVNO,True,4,10
CUS002013,무관,False,True,True,없음,MVNO,True,3,2
CUS002014,5G,False,True,False,넷플릭스,MVNO,False,4,1
CUS002015,무관,False,False,True,넷플릭스,MNO,True,3,10
CUS002016,5G,True,False,True,디즈니플러스,MVNO,True,2,5
CUS002017,LTE,False,True,True,넷플릭스,MVNO,False,3,5
CUS002018,LTE,True,False,False,디즈니플러스,MVNO,False,2,10
CUS002019,5G,True,True,True,디즈니플러스,MNO,True,3,1
CUS002020,5G,True,True,True,디즈니플러스,MVNO,False,3,10
CUS002021,5G,True,False,True,디즈니플러스,MVNO,True,5,5
CUS002022,LTE,False,False,True,디즈니플러스,MNO,True,2,5
CUS002023,5G,False,False,True,없음,MNO,True,1,1
CUS002024,무관,True,False,False,넷플릭스,MVNO,True,3,2
CUS002025,5G,False,False,False,없음,MVNO,True,3,1
CUS002026,LTE,True,True,False,없음,MVNO,False,4,10
CUS002027,무관,True,True,False,디즈니플러스,MVNO,False,3,2
CUS002028,5G,True,True,True,없음,MNO,True,4,1
CUS002029,5G,False,False,True,없음,MVNO,True,4,1
CUS002030,무관,False,True,False,없음,MNO,False,4,2
CUS002031,5G,False,True,False,넷플릭스,MNO,True,4,5
CUS002032,5G,True,True,True,없음,MVNO,True,4,2
CUS002033,5G,True,False,False,넷플릭스,MVNO,True,4,2
CUS002034,무관,False,True,True,넷플릭스,MNO,True,3,10
CUS002035,LTE,False,False,False,없음,MVNO,True,4,5
CUS002036,무관,False,False,False,디즈니플러스,MVNO,False,2,5
CUS002037,LTE,False,False,False,디즈니플러스,MNO,False,4,10
CUS002038,5G,True,True,True,넷플릭스,MVNO,True,1,10
CUS002039,5G,True,False,False,없음,MVNO,True,4,10
CUS002040,LTE,True,True,True,디즈니플러스,MVNO,False,4,2
CUS002041,무관,True,True,False,없음,MVNO,False,4,5
CUS002042,LTE,False,False,True,디즈니플러스,MVNO,False,3,2
CUS002043,무관,False,False,False,넷플릭스,MNO,True,4,5
CUS002044,5G,False,False,False,넷플릭스,MVNO,True,3,5
CUS002045,LTE,False,False,False,없음,MVNO,True,4,2
CUS002046,5G,False,True,False,넷플릭스,MVNO,True,4,10
CUS002047,무관,False,False,False,디즈니플러스,MNO,True,4,2
CUS002048,LTE,False,False,True,없음,MNO,True,3,1
CUS002049,5G,False,False,True,디즈니플러스,MVNO,True,2,1
CUS002050,LTE,False,False,False,없음,MNO,True,4,2
CUS002051,5G,False,True,True,디즈니플러스,MVNO,True,2,10
CUS002052,5G,False,False,False,없음,MNO,True,5,10
CUS002053,무관,True,True,False,없음,MNO,True,3,5
CUS002054,LTE,False,False,False,없음,MVNO,False,3,5
CUS002055,LTE,False,False,True,없음,MVNO,True,4,5
CUS002056,LTE,True,False,True,넷플릭스,MVNO,False,4,10
CUS002057,무관,True,True,False,디즈니플러스,MVNO,False,1,2
CUS002058,무관,False,False,False,디즈니플러스,MVNO,True,3,1
CUS002059,LTE,False,False,False,없음,MVNO,True,3,1
CUS002060,5G,True,False,False,없음,MNO,True,3,2
CUS002061,LTE,False,True,True,넷플릭스,MVNO,False,4,5
CUS002062,5G,True,False,False,넷플릭스,MNO,False,2,2
CUS002063,5G,True,True,False,디즈니플러스,MVNO,False,5,10
CUS002064,LTE,True,False,True,없음,MVNO,False,3,1
CUS002065,5G,True,True,True,디즈니플러스,MNO,True,3,10
CUS002066,5G,False,False,True,넷플릭스,MNO,True,3,2
CUS002067,5G,False,True,True,디즈니플러스,MVNO,True,4,2
CUS002068,5G,False,True,False,디즈니플러스,MVNO,True,1,10
CUS002069,LTE,True,False,False,넷플릭스,MVNO,True,3,1
CUS002070,LTE,False,True,False,디즈니플러스,MVNO,True,3,1
CUS002071,무관,False,True,False,없음,MNO,True,3,2
CUS002072,무관,False,False,False,없음,MNO,False,4,1
CUS002073,5G,True,True,False,디즈니플러스,MVNO,True,3,1
CUS002074,무관,False,True,False,없음,MVNO,True,4,2
CUS002075,무관,True,True,True,없음,MVNO,True,3,1
CUS002076,5G,False,True,True,디즈니플러스,MVNO,True,4,1
CUS002077,무관,True,False,True,디즈니플러스,MNO,True,3,2
CUS002078,LTE,False,True,True,없음,MNO,True,1,2
CUS002079,LTE,False,True,False,넷플릭스,MVNO,False,3,10
CUS002080,5G,True,True,False,없음,MVNO,False,5,2
CUS002081,LTE,False,True,False,없음,MVNO,True,3,1
CUS002082,무관,False,True,False,디즈니플러스,MNO,False,5,2
CUS002083,LTE,False,True,False,넷플릭스,MVNO,True,4,1
CUS002084,무관,True,True,False,디즈니플러스,MVNO,True,4,2
CUS002085,무관,True,True,False,디즈니플러스,MNO,False,5,10
CUS002086,LTE,False,False,False,디즈니플러스,MNO,True,2,1
CUS002087,LTE,False,False,True,없음,MVNO,False,4,10
CUS002088,무관,True,True,False,디즈니플러스,MVNO,True,2,1
CUS002089,LTE,False,False,True,없음,MNO,True,5,5
CUS002090,LTE,False,False,False,디즈니플러스,MVNO,True,5,1
CUS002091,LTE,False,False,False,없음,MVNO,True,5,10
CUS002092,무관,False,False,True,없음,MVNO,True,3,2
CUS002093,무관,False,True,True,넷플릭스,MVNO,True,5,10
CUS002094,LTE,False,False,True,없음,MVNO,True,2,5
CUS002095,무관,True,False,False,디즈니플러스,MNO,False,1,5
CUS002096,5G,True,True,False,넷플릭스,MVNO,True,2,10
CUS002097,LTE,True,True,False,없음,MVNO,False,4,2
CUS002098,무관,False,True,False,없음,MVNO,False,4,10
CUS002099,5G,False,True,False,없음,MVNO,True,2,2
CUS002100,LTE,True,False,True,디즈니플러스,MVNO,True,5,5
CUS002101,5G,False,True,False,넷플릭스,MVNO,True,3,5
CUS002102,LTE,True,True,False,넷플릭스,MNO,True,4,1
CUS002103,LTE,False,False,False,넷플릭스,MVNO,True,2,1
CUS002104,5G,False,False,False,넷플릭스,MNO,True,3,2
CUS002105,5G,False,False,False,없음,MVNO,False,5,5
CUS002106,5G,False,True,False,넷플릭스,MVNO,True,1,1
CUS002107,5G,False,False,False,없음,MVNO,False,2,5
CUS002108,무관,False,True,False,없음,MNO,True,3,10
CUS002109,5G,True,True,True,넷플릭스,MNO,True,4,10
CUS002110,무관,False,False,False,디즈니플러스,MVNO,True,3,10
CUS002111,5G,True,True,False,없음,MNO,True,5,5
CUS002112,5G,True,True,True,없음,MNO,True,5,5
CUS002113,5G,False,False,False,디즈니플러스,MVNO,True,1,1
CUS002114,LTE,False,True,False,넷플릭스,MNO,True,3,1
CUS002115,LTE,True,False,True,없음,MVNO,True,3,1
CUS002116,5G,False,True,False,없음,MVNO,False,3,10
CUS002117,무관,False,False,True,넷플릭스,MVNO,True,4,5
CUS002118,무관,True,False,False,넷플릭스,MNO,True,4,5
CUS002119,LTE,False,True,False,넷플릭스,MNO,True,2,10
CUS002120,무관,True,False,True,없음,MNO,True,5,5
CUS002121,무관,False,True,False,디즈니플러스,MNO,False,3,10
CUS002122,5G,True,True,True,없음,MVNO,True,3,5
CUS002123,무관,True,False,False,없음,MNO,False,4,1
CUS002124,무관,True,True,True,없음,MNO,False,4,5
CUS002125,5G,True,True,False,넷플릭스,MNO,False,3,1
CUS002126,5G,False,False,False,없음,MVNO,True,3,5
CUS002127,5G,True,True,False,디즈니플러스,MVNO,True,2,5
CUS002128,5G,True,True,True,없음,MVNO,True,2,1
CUS002129,LTE,False,False,False,넷플릭스,MNO,True,3,1
CUS002130,무관,True,True,True,디즈니플러스,MVNO,True,1,2
CUS002131,LTE,True,False,True,디즈니플러스,MVNO,True,3,2
CUS002132,LTE,False,True,True,디즈니플러스,MVNO,True,5,5
CUS002133,5G,False,False,False,디즈니플러스,MVNO,True,3,5
CUS002134,LTE,False,False,False,없음,MVNO,False,3,5
CUS002135,무관,False,True,False,없음,MVNO,False,1,2
CUS002136,LTE,False,False,False,없음,MVNO,False,4,1
CUS002137,5G,False,True,False,없음,MVNO,False,2,5
CUS002138,LTE,False,True,False,디즈니플러스,MVNO,True,1,10
CUS002139,LTE,True,True,False,없음,MVNO,True,3,2
CUS002140,무관,False,False,False,없음,MVNO,True,4,2
CUS002141,LTE,False,True,False,없음,MNO,False,5,5
CUS002142,5G,False,True,False,없음,MVNO,True,3,2
CUS002143,무관,True,False,False,넷플릭스,MVNO,True,4,5
CUS002144,5G,False,True,True,디즈니플러스,MNO,False,4,10
CUS002145,5G,True,True,True,없음,MVNO,True,3,1
CUS002146,무관,False,False,False,넷플릭스,MNO,False,3,10
CUS002147,5G,False,True,False,디즈니플러스,MNO,True,4,5
CUS002148,무관,False,True,False,없음,MVNO,False,4,5
CUS002149,무관,False,False,False,없음,MVNO,False,5,10
CUS002150,LTE,False,True,False,넷플릭스,MVNO,False,2,1
CUS002151,LTE,False,False,False,디즈니플러스,MNO,False,4,10
CUS002152,5G,True,True,False,넷플릭스,MVNO,True,3,10
CUS002153,5G,False,True,False,넷플릭스,MVNO,True,1,5
CUS002154,5G,True,False,False,없음,MNO,True,3,2
CUS002155,LTE,True,True,True,없음,MVNO,True,2,10
CUS002156,무관,False,True,False,디즈니플러스,MVNO,False,4,10
CUS002157,5G,False,False,False,넷플릭스,MNO,True,2,10
CUS002158,5G,False,False,True,없음,MNO,True,4,1
CUS002159,무관,False,True,False,디즈니플러스,MVNO,False,3,10
CUS002160,무관,False,False,False,없음,MVNO,False,3,10
CUS002161,5G,False,True,False,넷플릭스,MNO,True,2,2
CUS002162,5G,False,True,True,디즈니플러스,MVNO,True,4,2
CUS002163,5G,True,False,True,디즈니플러스,MVNO,False,4,1
CUS002164,LTE,True,True,False,넷플릭스,MNO,False,5,10
CUS002165,LTE,True,True,False,없음,MNO,True,5,5
CUS002166,무관,False,True,False,디즈니플러스,MNO,True,4,1
CUS002167,5G,False,False,True,넷플릭스,MVNO,True,5,2
CUS002168,5G,False,False,False,없음,MNO,True,5,5
CUS002169,무관,False,False,True,없음,MVNO,True,5,2
CUS002170,무관,False,False,False,디즈니플러스,MVNO,True,1,1
CUS002171,5G,True,True,True,디즈니플러스,MNO,True,5,1
CUS002172,LTE,False,True,False,없음,MVNO,True,5,5
CUS002173,무관,True,True,False,없음,MVNO,True,4,1
CUS002174,무관,False,False,True,디즈니플러스,MVNO,False,2,10
CUS002175,무관,True,True,True,디즈니플러스,MNO,True,4,5
CUS002176,5G,True,False,False,없음,MNO,True,5,1
CUS002177,무관,False,False,True,없음,MVNO,False,2,2
CUS002178,LTE,False,False,True,디즈니플러스,MVNO,True,2,1
CUS002179,무관,True,False,False,없음,MVNO,True,5,10
CUS002180,5G,False,True,True,없음,MNO,True,4,5
CUS002181,5G,True,False,False,없음,MVNO,True,4,10
CUS002182,무관,False,True,False,없음,MVNO,True,5,5
CUS002183,무관,True,False,False,없음,MNO,True,2,2
CUS002184,LTE,False,False,True,넷플릭스,MNO,True,3,5
CUS002185,5G,False,True,False,없음,MNO,True,4,5
CUS002186,무관,True,False,False,없음,MVNO,True,3,5
CUS002187,무관,False,False,False,디즈니플러스,MVNO,True,3,5
CUS002188,무관,False,False,False,넷플릭스,MNO,True,5,2
CUS002189,5G,False,True,False,넷플릭스,MNO,True,2,1
CUS002190,5G,True,True,False,넷플릭스,MVNO,True,3,10
CUS002191,LTE,False,True,False,디즈니플러스,MNO,True,1,2
CUS002192,LTE,False,False,True,디즈니플러스,MVNO,True,4,1
CUS002193,무관,False,True,False,넷플릭스,MNO,True,3,5
CUS002194,무관,False,False,True,없음,MNO,True,4,10
CUS002195,무관,False,True,False,없음,MVNO,True,3,10
CUS002196,LTE,True,True,False,넷플릭스,MNO,True,3,2
CUS002197,5G,False,False,False,디즈니플러스,MNO,True,3,1
CUS002198,무관,False,True,False,없음,MNO,True,3,1
CUS002199,5G,True,True,False,디즈니플러스,MVNO,True,4,1
CUS002200,무관,False,True,False,없음,MVNO,True,4,10
CUS002201,5G,True,False,True,넷플릭스,MVNO,False,1,1
CUS002202,5G,True,False,False,없음,MVNO,True,4,10
CUS002203,5G,False,True,True,없음,MNO,False,3,1
CUS002204,5G,False,True,False,넷플릭스,MNO,True,4,1
CUS002205,LTE,False,False,True,넷플릭스,MVNO,False,3,1
CUS002206,5G,False,True,True,없음,MVNO,True,1,5
CUS002207,5G,False,True,False,디즈니플러스,MVNO,False,3,5
CUS002208,LTE,True,True,False,없음,MVNO,True,4,10
CUS002209,LTE,False,False,False,넷플릭스,MVNO,False,5,1
CUS002210,무관,False,False,False,없음,MVNO,True,5,1
CUS002211,무관,True,False,False,없음,MVNO,False,4,1
CUS002212,LTE,True,True,True,넷플릭스,MNO,True,1,1
CUS002213,무관,True,True,False,없음,MVNO,True,4,2
CUS002214,LTE,False,True,False,없음,MVNO,False,3,10
CUS002215,5G,True,True,True,없음,MNO,True,3,5
CUS002216,무관,False,False,True,넷플릭스,MVNO,False,3,1
CUS002217,LTE,True,False,False,없음,MNO,False,4,1
CUS002218,LTE,True,False,False,디즈니플러스,MNO,True,2,1
CUS002219,LTE,True,False,False,없음,MVNO,False,5,2
CUS002220,LTE,False,False,True,디즈니플러스,MVNO,False,3,1
